2010-11-18,1196.69
2010-11-19,1199.73
2010-11-20,1199.1
2010-11-21,1198.47
2010-11-22,1197.84
2010-11-23,1180.73
2010-11-24,1198.35
2010-11-25,1193.875
2010-11-26,1189.4
2010-11-27,1188.8533333333335
2010-11-28,1188.3066666666666
2010-11-29,1187.76
2010-11-30,1180.55
2010-12-01,1206.07
2010-12-02,1221.53
2010-12-03,1224.71
2010-12-04,1224.18
2010-12-05,1223.6499999999999
2010-12-06,1223.12
2010-12-07,1223.75
2010-12-08,1228.28
2010-12-09,1233.0
2010-12-10,1240.4
2010-12-11,1240.42
2010-12-12,1240.44
2010-12-13,1240.46
2010-12-14,1241.59
2010-12-15,1235.23
2010-12-16,1242.87
2010-12-17,1243.91
2010-12-18,1244.9666666666667
2010-12-19,1246.0233333333333
2010-12-20,1247.08
2010-12-21,1254.6
2010-12-22,1258.84
2010-12-23,1256.77
2010-12-24,1256.9625
2010-12-25,1257.155
2010-12-26,1257.3474999999999
2010-12-27,1257.54
2010-12-28,1258.51
2010-12-29,1259.78
2010-12-30,1257.88
2010-12-31,1257.64
2011-01-01,1262.3833333333334
2011-01-02,1267.1266666666666
2011-01-03,1271.87
2011-01-04,1270.2
2011-01-05,1276.56
2011-01-06,1273.85
2011-01-07,1271.5
2011-01-08,1270.9166666666667
2011-01-09,1270.3333333333333
2011-01-10,1269.75
2011-01-11,1274.48
2011-01-12,1285.96
2011-01-13,1283.76
2011-01-14,1293.24
2011-01-15,1293.685
2011-01-16,1294.13
2011-01-17,1294.575
2011-01-18,1295.02
2011-01-19,1281.92
2011-01-20,1280.26
2011-01-21,1283.35
2011-01-22,1285.8466666666666
2011-01-23,1288.3433333333332
2011-01-24,1290.84
2011-01-25,1291.18
2011-01-26,1296.63
2011-01-27,1299.54
2011-01-28,1276.34
2011-01-29,1279.6
2011-01-30,1282.86
2011-01-31,1286.12
2011-02-01,1307.59
2011-02-02,1304.03
2011-02-03,1307.1
2011-02-04,1310.87
2011-02-05,1313.5966666666666
2011-02-06,1316.3233333333333
2011-02-07,1319.05
2011-02-08,1324.57
2011-02-09,1320.88
2011-02-10,1321.87
2011-02-11,1329.15
2011-02-12,1330.2066666666667
2011-02-13,1331.2633333333333
2011-02-14,1332.32
2011-02-15,1328.01
2011-02-16,1336.32
2011-02-17,1340.43
2011-02-18,1343.01
2011-02-19,1336.1175
2011-02-20,1329.225
2011-02-21,1322.3325
2011-02-22,1315.44
2011-02-23,1307.4
2011-02-24,1306.1
2011-02-25,1319.88
2011-02-26,1322.3266666666668
2011-02-27,1324.7733333333333
2011-02-28,1327.22
2011-03-01,1306.33
2011-03-02,1308.44
2011-03-03,1330.97
2011-03-04,1321.15
2011-03-05,1317.4766666666667
2011-03-06,1313.8033333333335
2011-03-07,1310.13
2011-03-08,1321.82
2011-03-09,1320.02
2011-03-10,1295.11
2011-03-11,1304.28
2011-03-12,1301.65
2011-03-13,1299.02
2011-03-14,1296.39
2011-03-15,1281.87
2011-03-16,1256.88
2011-03-17,1273.72
2011-03-18,1279.21
2011-03-19,1285.6000000000001
2011-03-20,1291.99
2011-03-21,1298.38
2011-03-22,1293.77
2011-03-23,1297.54
2011-03-24,1309.66
2011-03-25,1313.8
2011-03-26,1312.5966666666666
2011-03-27,1311.3933333333334
2011-03-28,1310.19
2011-03-29,1319.44
2011-03-30,1328.26
2011-03-31,1325.83
2011-04-01,1332.41
2011-04-02,1332.5633333333333
2011-04-03,1332.7166666666667
2011-04-04,1332.87
2011-04-05,1332.63
2011-04-06,1335.54
2011-04-07,1333.51
2011-04-08,1328.17
2011-04-09,1326.9333333333334
2011-04-10,1325.6966666666667
2011-04-11,1324.46
2011-04-12,1314.16
2011-04-13,1314.41
2011-04-14,1314.52
2011-04-15,1319.68
2011-04-16,1314.8333333333335
2011-04-17,1309.9866666666667
2011-04-18,1305.14
2011-04-19,1312.62
2011-04-20,1330.36
2011-04-21,1337.38
2011-04-22,1336.8475
2011-04-23,1336.315
2011-04-24,1335.7825
2011-04-25,1335.25
2011-04-26,1347.24
2011-04-27,1355.66
2011-04-28,1360.48
2011-04-29,1363.61
2011-04-30,1362.8133333333333
2011-05-01,1362.0166666666667
2011-05-02,1361.22
2011-05-03,1356.62
2011-05-04,1347.32
2011-05-05,1335.1
2011-05-06,1340.2
2011-05-07,1342.23
2011-05-08,1344.26
2011-05-09,1346.29
2011-05-10,1357.16
2011-05-11,1342.08
2011-05-12,1348.65
2011-05-13,1337.77
2011-05-14,1335.0033333333333
2011-05-15,1332.2366666666667
2011-05-16,1329.47
2011-05-17,1328.98
2011-05-18,1340.68
2011-05-19,1343.6
2011-05-20,1333.27
2011-05-21,1327.97
2011-05-22,1322.6699999999998
2011-05-23,1317.37
2011-05-24,1316.28
2011-05-25,1320.47
2011-05-26,1325.69
2011-05-27,1331.1
2011-05-28,1334.625
2011-05-29,1338.15
2011-05-30,1341.675
2011-05-31,1345.2
2011-06-01,1314.55
2011-06-02,1312.94
2011-06-03,1300.16
2011-06-04,1295.4966666666667
2011-06-05,1290.8333333333335
2011-06-06,1286.17
2011-06-07,1284.94
2011-06-08,1279.56
2011-06-09,1289.0
2011-06-10,1270.98
2011-06-11,1271.2633333333333
2011-06-12,1271.5466666666666
2011-06-13,1271.83
2011-06-14,1287.87
2011-06-15,1265.42
2011-06-16,1267.64
2011-06-17,1271.5
2011-06-18,1273.7866666666666
2011-06-19,1276.0733333333333
2011-06-20,1278.36
2011-06-21,1295.52
2011-06-22,1287.14
2011-06-23,1283.5
2011-06-24,1268.45
2011-06-25,1272.3333333333333
2011-06-26,1276.2166666666667
2011-06-27,1280.1
2011-06-28,1296.67
2011-06-29,1307.41
2011-06-30,1320.64
2011-07-01,1339.67
2011-07-02,1339.2225
2011-07-03,1338.775
2011-07-04,1338.3275
2011-07-05,1337.88
2011-07-06,1339.22
2011-07-07,1353.22
2011-07-08,1343.8
2011-07-09,1335.6966666666667
2011-07-10,1327.5933333333332
2011-07-11,1319.49
2011-07-12,1313.64
2011-07-13,1317.72
2011-07-14,1308.87
2011-07-15,1316.14
2011-07-16,1312.5733333333335
2011-07-17,1309.0066666666667
2011-07-18,1305.44
2011-07-19,1326.73
2011-07-20,1325.84
2011-07-21,1343.8
2011-07-22,1345.02
2011-07-23,1342.49
2011-07-24,1339.96
2011-07-25,1337.43
2011-07-26,1331.94
2011-07-27,1304.89
2011-07-28,1300.67
2011-07-29,1292.28
2011-07-30,1290.5
2011-07-31,1288.72
2011-08-01,1286.94
